"","county","state","tract","B01001_001E","ukrainian","turkish","romanian","russian","polish","german","italian","french","arabian","fips","boro_ct2010"
"1064","5","36","018301",3971,11,0,0,10,18,28,52,4,0,2,"2018301"
"1065","5","36","040303",5149,0,0,0,0,37,17,37,10,0,2,"2040303"
"1066","5","36","018101",2973,0,0,0,0,0,0,0,0,0,2,"2018101"
"1067","5","36","006400",3309,0,0,0,0,0,0,88,0,0,2,"2006400"
"1068","5","36","007800",7035,0,0,0,0,0,0,0,0,0,2,"2007800"
"1069","5","36","025600",1536,6,0,0,0,17,67,237,0,0,2,"2025600"
"1070","5","36","008700",6093,0,0,0,0,0,9,65,0,0,2,"2008700"
"1071","5","36","016400",1031,6,0,0,0,10,63,355,23,0,2,"2016400"
"1072","5","36","024000",3986,0,12,0,0,0,21,75,0,3,2,"2024000"
"1073","5","36","021700",5438,0,0,0,12,0,0,20,0,0,2,"2021700"
"1074","5","36","028600",1284,0,0,0,37,19,108,267,8,0,2,"2028600"
"1075","5","36","031200",1779,0,0,7,0,15,48,317,0,0,2,"2031200"
"1076","5","36","043000",3648,0,0,0,0,0,74,111,21,0,2,"2043000"
"1077","5","36","044901",1550,19,0,0,8,28,166,158,27,0,2,"2044901"
"1078","5","36","038900",6040,0,0,0,18,29,81,471,22,67,2,"2038900"
"1079","5","36","021100",5157,0,0,0,0,9,7,8,0,0,2,"2021100"
"1080","5","36","039400",5143,0,0,0,6,5,25,37,0,0,2,"2039400"
"1081","5","36","021601",4428,0,0,0,0,48,162,28,0,5,2,"2021601"
"1082","5","36","018302",3589,0,0,0,0,0,0,0,0,87,2,"2018302"
"1083","5","36","020501",7400,0,0,0,0,0,0,1,0,0,2,"2020501"
"1084","5","36","013100",5240,0,0,0,0,1,3,20,0,0,2,"2013100"
"1085","5","36","040701",3291,0,0,0,0,16,0,82,0,32,2,"2040701"
"1086","5","36","021002",7201,0,0,0,11,16,13,85,0,0,2,"2021002"
"1087","5","36","027700",5674,0,0,0,14,0,12,35,0,0,2,"2027700"
"1088","5","36","028900",4646,46,50,38,72,19,134,109,16,0,2,"2028900"
"1089","5","36","041800",4194,0,0,0,0,0,0,31,0,43,2,"2041800"
"1090","5","36","042200",3338,9,0,0,0,0,0,19,47,0,2,"2042200"
"1091","5","36","039800",3442,0,13,0,0,0,0,152,0,0,2,"2039800"
"1092","5","36","039100",7089,0,0,0,17,0,71,156,0,342,2,"2039100"
"1093","5","36","028500",3377,18,0,22,129,34,86,166,49,52,2,"2028500"
"1094","5","36","018102",6247,0,0,0,14,7,27,35,23,0,2,"2018102"
"1095","5","36","021001",9511,0,16,0,0,16,50,111,70,0,2,"2021001"
"1096","5","36","041400",4769,0,0,0,18,3,8,220,11,11,2,"2041400"
"1097","5","36","030100",1314,5,0,0,103,25,22,62,47,0,2,"2030100"
"1098","5","36","020502",2034,0,0,0,0,10,6,6,8,0,2,"2020502"
"1099","5","36","025700",1941,0,0,0,0,0,10,19,14,0,2,"2025700"
"1100","5","36","025200",2780,0,0,0,6,0,130,733,19,169,2,"2025200"
"1101","61","36","008400",1951,0,0,0,98,56,74,97,7,43,1,"1008400"
"1102","61","36","000100",0,0,0,0,0,0,0,0,0,0,1,"1000100"
"1103","61","36","011000",7460,0,0,23,313,452,375,781,182,78,1,"1011000"
"1104","61","36","023100",6760,0,0,0,0,47,173,202,80,26,1,"1023100"
"1105","61","36","019500",7207,23,92,14,338,235,691,425,259,0,1,"1019500"
"1106","61","36","019900",8854,37,21,42,365,294,674,300,253,77,1,"1019900"
"1107","61","36","011800",8604,49,22,28,567,364,832,719,275,104,1,"1011800"
"1108","61","36","008200",3321,35,0,0,264,141,413,254,119,0,1,"1008200"
"1109","61","36","001600",7244,0,0,0,39,20,113,99,180,23,1,"1001600"
"1110","61","36","002800",7304,27,12,41,132,196,289,311,59,36,1,"1002800"
"1111","61","36","020500",5020,36,0,10,93,162,358,227,90,35,1,"1020500"
"1112","61","36","015900",8811,115,0,158,625,421,1083,564,147,70,1,"1015900"
"1113","61","36","009400",56,0,0,0,0,3,13,5,4,5,1,"1009400"
"1114","61","36","003001",4140,0,0,12,54,112,332,212,74,79,1,"1003001"
"1115","61","36","010300",1674,15,0,48,48,47,259,130,42,34,1,"1010300"
"1116","61","36","023501",6820,14,0,0,115,116,214,191,52,60,1,"1023501"
"1117","61","36","000700",8881,108,48,6,381,151,977,1349,85,125,1,"1000700"
"1118","61","36","026900",9657,0,0,0,0,77,78,61,13,0,1,"1026900"
"1119","61","36","024500",15149,0,0,0,52,58,143,105,48,0,1,"1024500"
"1120","61","36","008601",2986,5,7,0,212,190,173,264,111,70,1,"1008601"
"1121","61","36","023000",9129,0,0,14,68,31,323,76,47,0,1,"1023000"
"1122","61","36","000800",9363,23,0,0,0,48,79,278,46,23,1,"1000800"
"1123","61","36","002400",4275,0,0,0,0,0,0,90,0,54,1,"1002400"
"1124","61","36","002000",4920,0,0,0,0,0,0,11,0,0,1,"1002000"
"1125","61","36","006800",7684,0,0,6,391,549,838,662,180,0,1,"1006800"
"1126","61","36","001402",2857,14,0,0,40,39,132,173,70,0,1,"1001402"
"1127","61","36","002201",6484,0,0,0,63,273,158,207,75,20,1,"1002201"
"1128","61","36","025900",3635,9,0,0,36,24,94,83,78,159,1,"1025900"
"1129","61","36","010800",9084,25,84,130,794,687,895,1023,533,97,1,"1010800"
"1130","61","36","006900",2568,33,14,0,74,172,284,303,60,26,1,"1006900"
"1131","61","36","003100",2720,25,13,0,35,74,110,108,32,4,1,"1003100"
"1132","61","36","003400",6493,59,0,52,133,267,378,579,309,78,1,"1003400"
"1133","61","36","008900",5255,26,29,0,262,418,454,459,223,41,1,"1008900"
"1134","61","36","003900",5621,97,40,48,738,295,557,621,158,0,1,"1003900"
"1135","61","36","002100",6863,30,9,98,724,331,738,1055,237,44,1,"1002100"
"1136","61","36","022200",3323,73,0,0,52,140,114,102,57,60,1,"1022200"
"1137","61","36","006600",10946,0,0,94,615,283,693,967,103,60,1,"1006600"
"1138","61","36","001300",4805,87,0,32,170,213,561,348,118,17,1,"1001300"
"1139","61","36","007900",4550,79,0,0,663,655,688,455,99,17,1,"1007900"
"1140","61","36","021400",3433,0,0,0,0,0,29,32,0,9,1,"1021400"
"1141","61","36","022102",2594,90,10,0,78,28,128,116,38,0,1,"1022102"
"1142","61","36","001001",1382,11,6,0,83,115,84,55,11,14,1,"1001001"
"1143","61","36","021600",8282,13,39,16,77,72,295,435,14,27,1,"1021600"
"1144","61","36","023700",7721,39,13,0,132,126,208,108,14,202,1,"1023700"
"1145","61","36","025100",2809,0,0,3,10,11,88,28,19,0,1,"1025100"
"1146","61","36","011201",804,17,9,6,115,43,104,86,21,36,1,"1011201"
"1147","61","36","009900",5733,6,50,132,330,434,573,584,248,21,1,"1009900"
"1148","61","36","000600",10890,38,0,0,53,69,0,34,0,2,1,"1000600"
"1149","61","36","023801",9300,250,92,77,257,97,525,511,85,388,1,"1023801"
"1150","61","36","026300",9255,0,0,22,116,88,165,68,53,17,1,"1026300"
"1151","61","36","027500",3579,0,0,18,96,181,400,388,41,0,1,"1027500"
"1152","61","36","001502",7932,41,12,67,289,255,601,904,182,32,1,"1001502"
"1153","61","36","028500",7675,0,0,9,25,44,131,70,72,0,1,"1028500"
"1154","61","36","005900",5634,41,36,66,786,595,550,605,94,38,1,"1005900"
"1155","61","36","006700",5277,112,0,10,242,418,785,915,288,133,1,"1006700"
"1156","61","36","014802",7000,27,0,56,424,331,733,342,124,142,1,"1014802"
"1157","61","36","015802",4956,12,29,7,215,112,337,504,76,32,1,"1015802"
"1158","61","36","016002",3625,9,63,0,107,92,190,288,69,91,1,"1016002"
"1159","61","36","028100",3208,29,0,36,251,131,430,161,20,58,1,"1028100"
"1160","61","36","028300",7919,17,17,0,99,264,436,158,46,89,1,"1028300"
"1161","61","36","029100",12180,0,0,0,0,33,46,94,38,0,1,"1029100"
"1162","61","36","029500",8573,28,0,18,125,245,811,534,132,57,1,"1029500"
"1163","61","36","023802",2645,6,6,33,106,78,109,155,33,29,1,"1023802"
"1164","61","36","002500",5171,0,0,0,0,6,43,7,29,0,1,"1002500"
"1165","61","36","002900",6869,0,0,8,31,15,59,104,20,0,1,"1002900"
"1166","61","36","005400",4570,115,0,0,446,410,457,622,168,28,1,"1005400"
"1167","61","36","007100",6000,56,4,84,403,572,684,495,123,0,1,"1007100"
"1168","61","36","021100",10050,29,31,27,276,173,368,707,135,38,1,"1021100"
"1169","61","36","004700",2318,0,17,0,215,152,236,298,126,0,1,"1004700"
"1170","61","36","015400",15218,75,43,168,820,1005,1399,1736,548,96,1,"1015400"
"1171","61","36","016300",7157,67,78,20,605,515,750,593,291,195,1,"1016300"
"1172","61","36","019200",3963,0,0,0,27,8,8,48,0,9,1,"1019200"
"1173","61","36","008603",4772,0,17,67,403,274,467,508,99,82,1,"1008603"
"1174","61","36","022700",5875,29,0,0,36,105,187,235,66,31,1,"1022700"
"1175","61","36","006200",4692,52,17,13,189,148,170,353,193,70,1,"1006200"
"1176","61","36","025500",5831,18,10,0,87,63,284,165,116,37,1,"1025500"
"1177","61","36","026100",13814,0,0,0,20,41,76,32,0,0,1,"1026100"
"1178","61","36","000202",7789,37,0,34,95,201,110,296,0,63,1,"1000202"
"1179","61","36","017200",5787,0,0,0,83,110,50,58,0,0,1,"1017200"
"1180","61","36","002202",1947,12,7,7,58,61,186,177,17,6,1,"1002202"
"1181","61","36","002700",1417,2,44,0,18,17,67,82,43,0,1,"1002700"
"1182","61","36","018200",8147,22,0,0,49,40,216,71,74,37,1,"1018200"
"1183","61","36","018300",7454,0,0,48,242,411,755,568,233,26,1,"1018300"
"1184","61","36","021900",6469,1,0,0,7,39,25,27,10,0,1,"1021900"
"1185","61","36","022800",6327,0,0,0,72,98,158,312,114,30,1,"1022800"
"1186","61","36","022900",8781,0,0,0,89,114,263,437,141,91,1,"1022900"
"1187","61","36","023502",2022,0,0,0,11,3,31,29,0,86,1,"1023502"
"1188","61","36","011600",3490,16,3,14,81,269,300,319,371,37,1,"1011600"
"1189","61","36","005700",2766,27,0,10,239,276,252,247,105,0,1,"1005700"
"1190","61","36","008700",6815,100,50,0,553,404,908,572,193,84,1,"1008700"
"1191","61","36","023600",7133,0,0,0,0,0,0,61,224,0,1,"1023600"
"1192","61","36","016900",8553,101,0,25,642,422,1291,477,297,0,1,"1016900"
"1193","61","36","017100",8942,23,0,51,811,530,1291,662,224,63,1,"1017100"
"1194","61","36","017900",9115,71,0,25,249,472,834,647,130,202,1,"1017900"
"1195","61","36","014602",7330,169,0,100,684,597,856,724,213,78,1,"1014602"
"1196","61","36","020600",3411,23,0,0,27,17,36,98,8,24,1,"1020600"
"1197","61","36","021800",7337,0,0,0,66,119,152,74,33,203,1,"1021800"
"1198","61","36","022000",6265,0,0,0,53,87,110,27,33,13,1,"1022000"
"1199","61","36","022301",8316,0,0,0,5,107,205,252,202,0,1,"1022301"
"1200","61","36","023300",7265,0,0,15,15,115,409,313,56,103,1,"1023300"
"1201","61","36","023400",5328,0,0,16,30,37,82,35,55,0,1,"1023400"
"1202","61","36","024700",7444,98,0,50,36,68,131,278,109,44,1,"1024700"
"1203","61","36","024900",1200,5,0,0,5,0,22,65,4,0,1,"1024900"
"1204","61","36","019702",2460,6,0,0,21,36,48,60,40,16,1,"1019702"
"1205","61","36","010602",4655,76,39,0,342,288,555,262,67,91,1,"1010602"
"1206","61","36","011401",1224,11,0,0,112,92,93,90,71,7,1,"1011401"
"1207","61","36","014401",5346,0,14,22,429,246,532,534,116,13,1,"1014401"
"1208","61","36","025700",4609,0,0,7,124,73,163,234,62,73,1,"1025700"
"1209","61","36","029900",4348,0,0,0,0,0,1,1,8,0,1,"1029900"
"1210","61","36","003700",2674,0,83,0,197,73,175,246,42,0,1,"1003700"
"1211","61","36","024200",4421,0,0,0,0,17,27,35,0,15,1,"1024200"
"1212","61","36","007000",8574,54,82,34,582,319,267,1066,161,37,1,"1007000"
"1213","61","36","007300",6019,26,0,185,343,374,640,794,142,81,1,"1007300"
"1214","61","36","007600",2055,9,22,0,39,41,133,119,69,29,1,"1007600"
"1215","61","36","004200",5197,47,0,23,326,202,274,174,126,39,1,"1004200"
"1216","61","36","004100",8543,44,0,69,148,276,177,535,105,132,1,"1004100"
"1217","61","36","022600",4731,0,0,0,0,41,51,40,65,7,1,"1022600"
"1218","61","36","027100",9743,25,0,14,313,472,519,129,241,71,1,"1027100"
"1219","61","36","030300",5113,31,30,38,79,91,199,236,191,6,1,"1030300"
"1220","61","36","021500",4520,0,0,0,0,0,48,73,36,247,1,"1021500"
"1221","61","36","001002",5707,0,0,0,0,0,49,61,0,0,1,"1001002"
"1222","61","36","001800",7895,30,16,30,115,112,248,287,125,0,1,"1001800"
"1223","61","36","020102",4454,0,0,0,125,157,170,226,102,0,1,"1020102"
"1224","61","36","027700",7725,17,0,17,17,42,125,148,47,17,1,"1027700"
"1225","61","36","031900",0,0,0,0,0,0,0,0,0,0,1,"1031900"
"1226","61","36","021703",9,0,0,0,0,0,0,9,0,0,1,"1021703"
"1227","61","36","008602",0,0,0,0,0,0,0,0,0,0,1,"1008602"
"1228","61","36","021303",5850,0,0,0,27,48,242,90,35,0,1,"1021303"
"1229","61","36","012400",10194,25,0,178,719,839,557,631,913,252,1,"1012400"
"1230","61","36","011500",3569,12,6,0,80,49,168,165,50,48,1,"1011500"
"1231","61","36","011700",3942,49,28,0,163,120,240,484,84,107,1,"1011700"
"1232","61","36","013000",3399,0,31,13,191,31,380,200,99,46,1,"1013000"
"1233","61","36","030700",3756,69,0,0,68,134,424,308,64,0,1,"1030700"
"1234","61","36","019100",9834,207,28,192,752,520,868,632,238,259,1,"1019100"
"1235","61","36","019701",593,11,12,11,32,24,5,53,5,9,1,"1019701"
"1236","61","36","003602",2903,35,6,22,110,145,180,190,49,6,1,"1003602"
"1237","61","36","004800",6926,43,15,0,320,331,577,1211,90,30,1,"1004800"
"1238","61","36","005200",3642,24,0,60,365,96,177,133,35,104,1,"1005200"
"1239","61","36","005501",4709,13,0,88,416,216,577,338,254,143,1,"1005501"
"1240","61","36","006000",5457,117,33,24,589,369,489,720,125,23,1,"1006000"
"1241","61","36","006100",4824,29,0,51,180,256,218,209,151,98,1,"1006100"
"1242","61","36","007200",7224,134,35,31,595,493,550,644,37,55,1,"1007200"
"1243","61","36","007400",3803,31,0,12,248,196,330,240,136,34,1,"1007400"
"1244","61","36","000201",2730,9,0,0,6,9,7,17,19,0,1,"1000201"
"1245","61","36","010100",1225,28,3,0,83,37,91,71,25,18,1,"1010100"
"1246","61","36","012700",6403,69,0,45,146,312,749,429,90,88,1,"1012700"
"1247","61","36","012800",5950,0,0,65,640,279,713,398,92,95,1,"1012800"
"1248","61","36","015300",9724,49,0,115,763,700,747,889,143,37,1,"1015300"
"1249","61","36","017000",7601,23,13,14,17,12,0,85,49,32,1,"1017000"
"1250","61","36","000900",1736,0,0,8,56,55,223,228,38,19,1,"1000900"
"1251","61","36","005000",5009,30,0,72,375,382,413,347,95,29,1,"1005000"
"1252","61","36","019800",2806,10,0,0,25,25,73,23,17,60,1,"1019800"
"1253","61","36","010900",179,0,2,0,16,0,7,5,0,0,1,"1010900"
"1254","61","36","005502",2245,42,8,5,83,160,231,232,126,20,1,"1005502"
"1255","61","36","005600",3220,16,0,0,176,166,192,234,60,38,1,"1005600"
"1256","61","36","008100",8045,65,0,41,576,340,788,1213,255,41,1,"1008100"
"1257","61","36","007700",5991,38,0,0,457,423,561,882,377,85,1,"1007700"
"1258","61","36","008000",5013,18,43,38,419,305,418,590,178,106,1,"1008000"
"1259","61","36","009000",7645,30,40,0,506,397,658,669,100,497,1,"1009000"
"1260","61","36","009200",1691,0,0,0,138,117,129,188,54,55,1,"1009200"
"1261","61","36","010400",1008,5,4,5,58,44,90,55,0,4,1,"1010400"
"1262","61","36","011900",1027,9,0,0,10,8,80,53,23,9,1,"1011900"
"1263","61","36","013200",10818,40,0,0,457,631,724,1362,364,40,1,"1013200"
"1264","61","36","013400",11698,0,0,94,817,686,1248,1488,206,145,1,"1013400"
"1265","61","36","013600",16147,152,0,28,1578,1010,1193,2242,307,64,1,"1013600"
"1266","61","36","014402",7466,122,0,72,583,630,828,575,201,16,1,"1014402"
"1267","61","36","014801",3198,19,12,0,369,225,405,196,87,0,1,"1014801"
"1268","61","36","015700",9847,219,0,0,879,540,755,1079,178,88,1,"1015700"
"1269","61","36","024000",1814,0,0,0,12,6,4,23,0,6,1,"1024000"
"1270","61","36","001200",3921,44,7,17,86,204,124,250,23,19,1,"1001200"
"1271","61","36","001401",3095,19,0,0,223,247,147,319,65,47,1,"1001401"
"1272","61","36","001501",6892,56,19,49,305,329,450,757,213,16,1,"1001501"
"1273","61","36","013500",7924,101,26,0,177,82,294,431,102,134,1,"1013500"
"1274","61","36","004900",4406,0,0,34,248,147,299,779,238,15,1,"1004900"
"1275","61","36","003300",5415,33,0,0,229,171,696,625,169,23,1,"1003300"
"1276","61","36","019300",9361,0,14,17,196,164,606,262,401,31,1,"1019300"
"1277","61","36","019400",6703,13,0,0,44,44,42,166,0,105,1,"1019400"
"1278","61","36","021200",4615,0,0,0,58,32,64,139,26,0,1,"1021200"
"1279","61","36","022400",8292,0,0,0,4,27,269,165,89,47,1,"1022400"
"1280","61","36","029300",9504,16,0,0,50,63,128,57,16,0,1,"1029300"
"1281","61","36","023200",8512,0,0,0,63,12,79,82,0,132,1,"1023200"
"1282","61","36","023900",3135,0,0,0,28,11,65,48,21,0,1,"1023900"
"1283","61","36","024100",8613,0,0,0,97,103,317,218,37,15,1,"1024100"
"1284","61","36","029700",17,0,0,0,0,0,0,0,0,0,1,"1029700"
"1285","61","36","014700",3436,8,65,8,169,117,212,285,83,32,1,"1014700"
"1286","61","36","006400",7961,18,55,0,731,384,703,568,86,68,1,"1006400"
"1287","61","36","013100",2749,76,31,2,128,118,212,181,68,70,1,"1013100"
"1288","61","36","013300",5038,0,0,0,88,152,498,461,195,0,1,"1013300"
"1289","61","36","014200",4583,32,16,117,463,307,270,346,100,78,1,"1014200"
"1290","61","36","014900",5560,8,18,50,228,190,393,480,160,156,1,"1014900"
"1291","61","36","015001",2238,51,38,37,164,190,184,111,79,12,1,"1015001"
"1292","61","36","009500",3471,36,5,0,113,230,261,149,180,29,1,"1009500"
"1293","61","36","009800",7350,0,10,103,728,386,820,664,118,29,1,"1009800"
"1294","61","36","020800",5566,0,0,0,0,0,154,135,119,89,1,"1020800"
"1295","61","36","017402",2555,38,0,5,46,12,40,75,6,0,1,"1017402"
"1296","61","36","018700",8660,88,35,27,541,402,530,309,88,41,1,"1018700"
"1297","61","36","009100",6662,95,0,58,562,599,690,630,166,59,1,"1009100"
"1298","61","36","009300",9916,100,0,47,399,404,744,1123,164,0,1,"1009300"
"1299","61","36","017700",9513,21,19,62,632,438,645,216,104,0,1,"1017700"
"1300","61","36","015601",5557,90,123,35,331,177,372,478,162,184,1,"1015601"
"1301","61","36","016001",4011,18,0,9,270,353,440,300,341,56,1,"1016001"
"1302","61","36","016200",9807,1,0,0,49,147,95,39,42,112,1,"1016200"
"1303","61","36","018600",7928,0,0,0,126,9,77,93,0,24,1,"1018600"
"1304","61","36","020000",3394,0,0,13,49,21,123,70,49,15,1,"1020000"
"1305","61","36","031703",5644,25,0,20,479,174,660,513,376,10,1,"1031703"
"1306","61","36","031704",10241,51,0,106,793,282,750,1300,479,94,1,"1031704"
"1307","61","36","004400",17069,378,0,73,764,932,1980,1355,540,468,1,"1004400"
"1308","61","36","011100",5012,41,0,0,110,304,355,710,207,72,1,"1011100"
"1309","61","36","015801",5598,128,32,0,299,144,498,346,80,48,1,"1015801"
"1310","61","36","016100",6168,56,12,0,438,208,586,439,202,48,1,"1016100"
"1311","61","36","016400",7696,0,0,0,49,138,84,178,13,61,1,"1016400"
"1312","61","36","019600",4072,0,21,0,18,7,69,0,36,278,1,"1019600"
"1313","61","36","004300",4225,41,16,10,57,74,312,448,213,39,1,"1004300"
"1314","61","36","018500",5135,44,0,87,355,181,309,370,118,13,1,"1018500"
"1315","61","36","019000",3452,5,21,0,26,23,79,44,37,0,1,"1019000"
"1316","61","36","000500",0,0,0,0,0,0,0,0,0,0,1,"1000500"
"1317","61","36","003002",2972,61,26,46,97,157,226,348,16,51,1,"1003002"
"1318","61","36","006300",6728,111,40,0,665,564,647,489,192,184,1,"1006300"
"1319","61","36","017800",3782,0,0,0,37,8,76,152,19,37,1,"1017800"
"1320","61","36","018800",6009,108,0,0,110,18,42,251,15,0,1,"1018800"
"1321","61","36","020300",3338,0,4,0,26,8,91,83,15,65,1,"1020300"
"1322","61","36","009600",124,4,0,0,0,22,3,0,0,0,1,"1009600"
"1323","61","36","010000",1771,11,0,27,54,78,157,244,20,19,1,"1010000"
"1324","61","36","010200",126,0,0,3,0,16,20,4,0,15,1,"1010200"
"1325","61","36","021000",7628,0,0,0,0,10,27,0,0,39,1,"1021000"
"1326","61","36","022500",11072,0,0,0,45,67,302,258,58,19,1,"1022500"
"1327","61","36","006500",6490,0,0,36,426,400,705,780,148,152,1,"1006500"
"1328","61","36","012500",2489,24,8,34,103,97,188,282,57,23,1,"1012500"
"1329","61","36","020101",1781,0,0,0,22,16,59,42,4,29,1,"1020101"
"1330","61","36","007800",8610,158,81,88,394,333,350,692,106,108,1,"1007800"
"1331","61","36","011202",266,4,0,0,21,5,13,23,4,0,1,"1011202"
"1332","61","36","015002",5119,108,32,39,382,286,336,412,64,30,1,"1015002"
"1333","61","36","003601",3522,0,10,0,77,68,102,152,44,40,1,"1003601"
"1334","61","36","004500",1005,0,0,35,90,42,109,81,24,30,1,"1004500"
"1335","61","36","003200",7939,162,43,53,470,841,576,889,186,236,1,"1003200"
"1336","61","36","014601",4468,0,0,66,297,203,345,387,48,34,1,"1014601"
"1337","61","36","018900",12236,106,98,37,207,287,190,232,409,0,1,"1018900"
"1338","61","36","015100",8332,39,0,22,288,43,223,329,237,298,1,"1015100"
"1339","61","36","015602",2617,0,0,0,45,60,43,74,23,22,1,"1015602"
"1340","61","36","024301",4419,0,0,0,29,61,152,81,21,0,1,"1024301"
"1341","61","36","024302",7649,0,0,0,0,0,0,21,0,0,1,"1024302"
"1342","61","36","027300",7007,149,0,137,476,296,649,405,149,30,1,"1027300"
"1343","61","36","028700",4069,19,8,0,33,135,225,252,92,17,1,"1028700"
"1344","61","36","030900",10137,12,0,0,0,20,83,94,123,40,1,"1030900"
"1345","61","36","031100",0,0,0,0,0,0,0,0,0,0,1,"1031100"
"1346","61","36","004000",8667,72,0,33,482,283,730,881,275,61,1,"1004000"
"1347","61","36","002601",3934,61,0,4,54,26,258,296,41,33,1,"1002601"
"1348","61","36","002602",4207,23,0,24,35,141,291,369,191,92,1,"1002602"
"1349","61","36","011402",1910,43,9,43,164,93,203,114,96,75,1,"1011402"
"1350","61","36","026700",2174,9,0,0,69,130,48,14,12,38,1,"1026700"
"1351","61","36","015200",7644,138,0,14,577,400,467,683,83,77,1,"1015200"
"1352","61","36","027900",12283,15,0,0,200,70,292,252,40,275,1,"1027900"
"1353","61","36","018000",7896,0,0,0,0,0,146,102,14,73,1,"1018000"
"1354","61","36","017300",8226,118,0,0,376,353,1180,851,257,0,1,"1017300"
"1355","61","36","017500",10500,77,0,28,1018,667,573,565,94,96,1,"1017500"
"1356","61","36","010601",6742,48,0,172,517,313,830,363,119,0,1,"1010601"
"1357","61","36","011300",115,0,0,0,4,4,11,0,0,0,1,"1011300"
"1358","61","36","012100",8505,23,0,82,407,336,1155,950,197,60,1,"1012100"
"1359","61","36","012200",2963,27,0,65,300,142,320,165,165,98,1,"1012200"
"1360","61","36","012600",12920,35,0,206,819,1090,627,1523,214,41,1,"1012600"
"1361","61","36","012900",6294,49,26,43,280,201,775,640,129,70,1,"1012900"
"1362","61","36","013700",6213,42,24,129,480,182,574,594,257,32,1,"1013700"
"1363","61","36","013800",13256,209,42,107,735,822,865,1571,422,38,1,"1013800"
"1364","61","36","016500",6529,48,35,52,650,168,1032,512,196,82,1,"1016500"
"1365","61","36","014000",7773,75,0,123,590,549,693,681,284,30,1,"1014000"
"1366","61","36","011203",1228,0,7,5,125,59,65,83,15,0,1,"1011203"
"1367","61","36","018400",7459,0,0,0,30,0,0,13,0,136,1,"1018400"
"1368","61","36","026500",8178,44,0,32,97,160,449,361,96,182,1,"1026500"
"1369","61","36","003800",8418,248,0,0,231,379,1162,840,217,34,1,"1003800"
"1370","61","36","005800",3355,31,0,18,176,269,285,370,47,67,1,"1005800"
"1371","61","36","008800",7047,91,0,65,304,174,890,614,323,73,1,"1008800"
"1372","61","36","014300",4,0,0,0,0,0,0,0,0,0,1,"1014300"
"1373","61","36","017401",4582,0,0,28,19,19,59,23,18,0,1,"1017401"
"1374","61","36","020701",3181,14,0,0,49,107,200,269,67,43,1,"1020701"
"1375","61","36","016700",6400,49,0,26,836,420,668,587,195,124,1,"1016700"
"1376","61","36","018100",9579,86,0,0,618,451,1169,434,658,0,1,"1018100"
"1377","61","36","020901",3766,0,0,0,57,6,31,60,0,46,1,"1020901"
"1378","61","36","014500",5858,17,0,0,276,259,475,471,125,155,1,"1014500"
"1379","61","36","025300",13415,106,9,48,60,158,287,203,79,69,1,"1025300"
"1380","61","36","016800",4770,0,0,0,38,63,123,31,7,0,1,"1016800"
"1381","61","36","007500",3990,60,20,24,237,231,455,639,164,20,1,"1007500"
"1382","61","36","008300",4127,0,105,0,147,195,293,200,124,83,1,"1008300"
"1383","61","36","009700",5233,68,0,16,290,230,201,164,30,118,1,"1009700"
"1384","61","36","022302",3405,0,0,0,36,0,78,26,10,0,1,"1022302"
"1385","61","36","012000",3335,26,29,36,435,203,491,205,97,36,1,"1012000"
"1386","61","36","015500",9882,91,47,159,867,1341,1134,685,296,25,1,"1015500"
"1387","61","36","016600",7024,0,0,0,41,83,133,134,93,206,1,"1016600"
"1388","61","36","013900",9600,65,129,90,145,250,1004,587,408,118,1,"1013900"
"1389","81","36","011900",1565,9,0,4,22,30,160,128,4,45,4,"4011900"
"1390","81","36","013500",1607,18,17,44,0,0,54,412,50,27,4,"4013500"
"1391","81","36","013600",1981,25,0,0,81,187,19,62,11,21,4,"4013600"
"1392","81","36","014100",1822,0,9,33,10,51,89,141,21,60,4,"4014100"
"1393","81","36","014500",2267,12,8,36,4,38,107,329,43,271,4,"4014500"
"1394","81","36","016100",2482,3,4,4,43,36,40,199,0,24,4,"4016100"
"1395","81","36","016300",3558,8,0,15,37,0,87,117,34,0,4,"4016300"
"1396","81","36","018000",1457,0,0,0,0,0,35,0,0,169,4,"4018000"
"1397","81","36","020600",1974,0,0,0,0,0,0,0,0,0,4,"4020600"
"1398","81","36","006900",4380,15,30,16,22,66,225,304,20,168,4,"4006900"
"1399","81","36","023200",5823,0,0,0,0,199,48,74,0,116,4,"4023200"
"1400","81","36","012601",2889,10,0,0,0,13,39,20,0,70,4,"4012601"
"1401","81","36","013200",2456,50,0,0,87,30,84,138,0,0,4,"4013200"
"1402","81","36","007500",4252,77,0,70,73,48,259,230,255,49,4,"4007500"
"1403","81","36","026200",1153,0,0,0,0,0,0,0,0,0,4,"4026200"
"1404","81","36","059300",4338,116,0,141,16,896,192,229,0,218,4,"4059300"
"1405","81","36","059800",1693,0,0,0,0,0,18,0,0,0,4,"4059800"
"1406","81","36","060000",1188,0,0,0,0,0,0,4,0,0,4,"4060000"
"1407","81","36","061601",2376,6,0,0,0,0,6,0,0,0,4,"4061601"
"1408","81","36","062000",1439,0,0,0,0,0,0,6,11,0,4,"4062000"
"1409","81","36","062500",2807,14,0,40,19,125,288,385,6,48,4,"4062500"
"1410","81","36","063500",2609,10,0,6,29,174,286,593,0,19,4,"4063500"
"1411","81","36","065600",5816,0,0,0,0,0,1,122,75,0,4,"4065600"
